67,1,2.1,0,0,0,0,0,0,0,0,0,0,0,0
67,2,2.1,0,0,0,0,0,0,0,0,0,0,0,0
67,3,2.4,0,0,0,0,0,0,0,0,0,0,0,0
67,4,2.7,0,0,0,0,0,0,0,0,0,0,0,0
67,5,3.0,0,0,0,0,0,0,0,0,0,0,0,0
67,6,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,7,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,8,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,9,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,10,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,11,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,12,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,13,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,14,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,15,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,16,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,17,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,18,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,19,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,20,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,21,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,22,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,23,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,24,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,25,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,26,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,27,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,28,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,29,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,30,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,31,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,32,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,33,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,34,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,35,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,36,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,37,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,38,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,39,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,40,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,41,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,42,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,43,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,44,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,45,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,46,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,47,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,48,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,49,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,50,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,51,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,52,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,53,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,54,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,55,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,56,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,57,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,58,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,59,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,60,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,61,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,62,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,63,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,64,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,65,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,66,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,67,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,68,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,69,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,70,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,71,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,72,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,73,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,74,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,75,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,76,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,77,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,78,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,79,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,80,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,81,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,82,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,83,4.3,0,0,0,0,0,1,0,0,0,0,0,0
67,84,4.3,0,0,0,0,0,1,0,0,0,0,0,0
67,85,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,86,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,87,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,88,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,89,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,90,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,91,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,92,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,93,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,94,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,95,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,96,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,97,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,98,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,99,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,100,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,101,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,102,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,103,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,104,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,105,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,106,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,107,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,108,3.4,0,0,0,0,0,0,0,0,0,0,0,0
67,109,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,110,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,111,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,112,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,113,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,114,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,115,5.5,0,0,0,0,0,0,0,0,0,0,0,0
67,116,5.5,0,0,0,0,0,0,0,0,0,0,0,0
67,117,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,118,5.5,0,0,0,0,0,0,0,0,0,0,0,0
67,119,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,120,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,121,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,122,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,123,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,124,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,125,3.4,0,0,0,0,0,0,0,0,0,0,0,0
67,126,3.7,0,0,0,0,0,0,0,0,0,0,0,0
67,127,4.0,0,0,0,0,0,0,0,0,0,0,0,0
67,128,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,129,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,130,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,131,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,132,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,133,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,134,5.5,0,0,0,0,0,0,0,0,0,0,0,0
67,135,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,136,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,137,5.2,0,0,0,0,0,0,0,0,0,0,0,0
67,138,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,139,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,140,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,141,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,142,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,143,4.3,0,0,0,0,0,0,0,0,0,0,0,0
67,144,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,145,4.6,0,0,0,0,0,0,0,0,0,0,0,0
67,146,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,147,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,148,4.9,0,0,0,0,0,0,0,0,0,0,0,0
67,149,4.6,0,0,0,0,0,0,0,0,0,0,0,0
